,DAX,VOL_DAX,REALIZED_VOL_DAX,TASSO_3M_DE,YIELD_10Y_DE,CPI_DE,CORE_CPI_DE,INDPROD_DE,UNEMP_DE,TERM_SPREAD_DE
2022-04-01,14446.48046875,72477600,0.40405437342230427,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-04,14518.16015625,69362800,0.36624378506204647,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-05,14424.3603515625,79130600,0.3575536112347042,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-06,14151.6904296875,104304600,0.3672459378235071,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-07,14078.150390625,84791200,0.2496876954936431,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-08,14283.669921875,74244800,0.22815000623538864,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-11,14192.7802734375,69814800,0.22677919352200113,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-12,14124.9501953125,104676200,0.21566696882253936,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-13,14076.4404296875,80458200,0.21609423051837262,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-14,14163.849609375,87530500,0.17106396411075198,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-19,14153.4599609375,70608100,0.17076449740348743,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-20,14362.0302734375,75486900,0.17887303448067346,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-21,14502.41015625,78397500,0.18067604301360088,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-22,14142.08984375,82415500,0.1973282097037416,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-25,13924.169921875,85275400,0.19926357341470516,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-26,13756.400390625,98346100,0.2027954520441915,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-27,13793.9404296875,134621900,0.202921591086508,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-28,13979.83984375,97665400,0.2071622245890783,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-04-29,14097.8798828125,102033100,0.1818304895497406,-0.4478947,0.7463157895,116.1294,111.2879,94.42654,3.1,1.1942104895
2022-05-02,13939.0703125,85974500,0.17946399372034938,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-03,14039.4697265625,86472700,0.17764695105426118,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-04,13970.8203125,71631100,0.17763684582015557,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-05,13902.51953125,86031700,0.176371744883134,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-06,13674.2900390625,96547800,0.18279749815987173,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-09,13380.669921875,82759800,0.1858967152101152,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-10,13534.740234375,84927900,0.1918714170368741,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-11,13828.6396484375,107719800,0.20090649593827503,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-12,13739.6396484375,110587600,0.20092900004704733,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-13,14027.9296875,90805300,0.21491028784152746,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-16,13964.3798828125,67914800,0.21514887838249577,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-17,14185.9404296875,71183700,0.2213376995544624,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-18,14007.759765625,69356900,0.22569276538559338,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-19,13882.2998046875,82304500,0.22054101091047007,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-20,13981.91015625,83084600,0.2190419367075158,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-23,14175.400390625,60577400,0.2081425096370767,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-24,13919.75,70956400,0.21080407060833942,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-25,14007.9296875,64007200,0.20707527136555795,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-26,14231.2900390625,57436000,0.21347280189487597,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-27,14462.1904296875,71341500,0.21560505034211688,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-30,14575.98046875,54721200,0.2153875086658909,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-05-31,14388.349609375,146716000,0.21667294292152064,-0.3857273,0.9527272727,116.1294,111.9431,94.81314,3.1,1.3384545727
2022-06-01,14340.4697265625,68008900,0.21631269129731473,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-02,14485.169921875,50049600,0.21730917417495416,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-03,14460.08984375,46395500,0.21635554474470156,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-06,14653.8095703125,38135700,0.208967895260402,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-07,14556.6201171875,51840700,0.1923938138368078,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-08,14445.990234375,61851500,0.19448142355527717,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-09,14198.7998046875,64865200,0.19436279394235292,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-10,13761.830078125,89335800,0.2228202191951975,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-13,13427.0302734375,91214200,0.22477186691379422,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-14,13304.3896484375,78302700,0.22599069573273275,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-15,13485.2900390625,80763200,0.22383075794947022,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-16,13038.490234375,104048800,0.2459483650622802,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-17,13126.259765625,190391800,0.24739686872035185,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-20,13265.599609375,54602700,0.2493791956896486,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-21,13292.400390625,64763900,0.24297118922722868,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-22,13144.2802734375,76135600,0.23871405376574614,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-23,12912.58984375,99254200,0.2418029713639746,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-24,13118.1298828125,95705800,0.2417747760073808,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-27,13186.0703125,69024800,0.23314461996975339,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-28,13231.8203125,61092900,0.2307410260492808,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-29,13003.349609375,70350700,0.2332397691251174,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-06-30,12783.76953125,114222900,0.23693140111574224,-0.2392273,1.445,116.1294,111.8255,95.68299,3.1,1.6842273
2022-07-01,12813.0302734375,80285900,0.23201579084573043,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-04,12773.3798828125,52500200,0.23176834230702087,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-05,12401.2001953125,90489700,0.234231840059577,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-06,12594.51953125,78681400,0.24789183151808378,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-07,12843.2197265625,79392500,0.2642749170629262,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-08,13015.23046875,75193100,0.26841086283005455,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-11,12832.4404296875,55461200,0.25320767054068805,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-12,12905.48046875,65198400,0.24278926487675312,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-13,12756.3203125,63030200,0.24385816247524783,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-14,12519.66015625,72613000,0.24356586762334198,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-15,12864.7197265625,77498400,0.24100419593182232,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-18,12959.8095703125,61274100,0.24126540189388382,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-19,13308.41015625,73418300,0.25680866691836307,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-20,13281.98046875,75183800,0.25684118290772584,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-21,13246.6396484375,87886300,0.25383109155597866,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-22,13253.6796875,76076400,0.2451456088716963,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-25,13210.3203125,56561100,0.23973607574715133,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-26,13096.9296875,58207700,0.24104647258559403,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-27,13166.3798828125,79894900,0.24148264458258467,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-28,13282.1103515625,74308800,0.2349598987577274,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-07-29,13484.0498046875,82631600,0.23023132168678082,0.036619,1.0819047619,116.1294,112.4116,95.58634,3.1,1.0452857619
2022-08-01,13479.6298828125,57227900,0.23046034107128055,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-02,13449.2001953125,56681200,0.23022158458826295,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-03,13587.5595703125,63636000,0.20041036921586974,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-04,13662.6796875,64719800,0.19634477814156726,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-05,13573.9296875,62482000,0.19071717036660288,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-08,13687.6904296875,51639200,0.18794874950703547,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-09,13534.9697265625,51015000,0.18499594412865925,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-10,13700.9296875,56490500,0.18775618360951965,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-11,13694.509765625,54583800,0.1807833912203282,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-12,13795.849609375,58498800,0.1624120418450547,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-15,13816.6103515625,37843500,0.13964964711424022,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-16,13910.1201171875,50947100,0.1394439603686998,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-17,13626.7099609375,57254300,0.13521161277042182,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-18,13697.41015625,47668000,0.13539175238788378,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-19,13544.51953125,65997300,0.1417393957995271,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-22,13230.5703125,68371700,0.1648471400336156,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-23,13194.23046875,53963000,0.1647271468220131,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-24,13220.0595703125,46809500,0.16183342103051626,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-25,13271.9599609375,41621200,0.1613877381917992,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-26,12971.4697265625,67305400,0.17685927899891477,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-29,12892.990234375,54303000,0.1672883901248745,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-30,12961.1396484375,62479300,0.1691486553478392,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-08-31,12834.9599609375,82999700,0.17136595266611396,0.3947391,1.0343478261,116.1294,112.6783,94.52319,3.1,0.6396087261000001
2022-09-01,12630.23046875,61602700,0.17144170404568318,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-02,13050.26953125,67336800,0.21182350105234396,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-05,12760.7802734375,62869400,0.22262320685984158,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-06,12871.4404296875,53636500,0.22281032442443935,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-07,12915.9697265625,67128300,0.22167737526225906,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-08,12904.3203125,71242600,0.21551089266859966,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-09,13088.2099609375,67719300,0.2233715217006041,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-12,13402.26953125,67046400,0.2390731386414014,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-13,13188.9501953125,68434200,0.24409028738692173,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-14,13028.0,62448700,0.24425372014785152,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-15,12956.66015625,67761600,0.23622303967402314,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-16,12741.259765625,148557300,0.23958002254090371,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-19,12803.240234375,49575200,0.23941261109139295,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-20,12670.830078125,62735600,0.22940903281173106,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-21,12767.150390625,55268200,0.2317492780063281,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-22,12531.6298828125,66525600,0.23863028488993288,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-23,12284.1904296875,86711600,0.24469001851710603,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-26,12227.919921875,67273900,0.23474392544542239,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-27,12139.6796875,78962200,0.23498804059206815,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-28,12183.2802734375,96220900,0.23432960896621013,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-29,11975.5498046875,87998400,0.23837719228176205,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-09-30,12114.3603515625,89235000,0.23888948391067094,1.0108636,1.7954545455,116.1294,113.9994,96.45618,3.1,0.7845909455
2022-10-03,12209.48046875,63674200,0.20572027353761885,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-04,12670.48046875,80240300,0.23788574925143124,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-05,12517.1796875,62392400,0.23896934467554892,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-06,12470.7802734375,53529600,0.2384897713306889,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-07,12273.0,56973200,0.24354309739053326,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-10,12272.9404296875,68341800,0.23625323400669,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-11,12220.25,64611700,0.21495907163442013,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-12,12172.259765625,67186400,0.2107669007830586,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-13,12355.580078125,88446300,0.21799193980097373,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-14,12437.8095703125,82478300,0.2198992284727646,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-17,12649.0302734375,57195500,0.2222590435180494,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-18,12765.6103515625,65991900,0.2240259268945789,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-19,12741.41015625,63632000,0.2210254056383514,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-20,12767.41015625,52824400,0.2195631155255493,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-21,12730.900390625,82221400,0.20938344158248348,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-24,12931.4501953125,62919300,0.20138000705056822,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-25,13052.9599609375,69239900,0.20098691063252141,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-26,13195.8095703125,65691700,0.19897504913052166,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-27,13211.23046875,72246300,0.1992229476411031,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-28,13243.330078125,64191000,0.18422738207800363,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-10-31,13253.740234375,59049500,0.18305666768909062,1.4276667,2.1866666667,116.1294,114.4215,95.39304,3.1,0.7589999666999998
2022-11-01,13338.740234375,51443700,0.18277775729797732,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-02,13256.740234375,54426400,0.13965615377101925,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-03,13130.1904296875,52294100,0.13661103661740187,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-04,13459.849609375,76643400,0.15573443865549116,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-07,13533.51953125,56990600,0.1385876556738681,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-08,13688.75,60728100,0.13937508207960098,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-09,13666.3203125,64013300,0.1373740670994151,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-10,14146.08984375,114862700,0.1673452450692736,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-11,14224.8603515625,103682300,0.1649652559523475,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-14,14313.2998046875,72405100,0.16497647484349875,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-15,14378.509765625,77960600,0.16084019258187285,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-16,14234.0302734375,76202800,0.1698348992832276,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-17,14266.3798828125,58048700,0.1682306897616103,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-18,14431.8603515625,93252600,0.16904615152635274,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-21,14379.9296875,48082900,0.16954741384323116,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-22,14422.349609375,50364700,0.1659063297519208,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-23,14427.58984375,51115900,0.16602012755291962,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-24,14539.5595703125,50503400,0.16490578109737966,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-25,14541.3798828125,46218800,0.16522496532016362,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-28,14383.3603515625,53336900,0.17366051858739376,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-29,14355.4501953125,51089400,0.174550145708602,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-11-30,14397.0400390625,97644000,0.17432856703029118,1.8252273,2.0663636364,116.1294,114.5428,96.35954,3.1,0.2411363364000001
2022-12-01,14490.2998046875,61595900,0.17079363012304624,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-02,14529.3896484375,55190800,0.16339276912905415,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-05,14447.6103515625,50074900,0.1495637591482017,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-06,14343.1904296875,50930900,0.15377828658607157,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-07,14261.1904296875,52784800,0.15311377006009902,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-08,14264.5595703125,47362200,0.1526901086166896,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-09,14370.7197265625,52573000,0.09735699603252299,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-12,14306.6298828125,46459100,0.09732500046937996,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-13,14497.8896484375,68062200,0.10561190531017763,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-14,14460.2001953125,59754000,0.10516956669331583,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-15,13986.23046875,87474200,0.15225633148334208,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-16,13893.0703125,168807500,0.15313336134632938,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-19,13942.8701171875,48853600,0.14707855963002506,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-20,13884.66015625,56020300,0.14719084398270865,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-21,14097.8203125,44585400,0.15792765518590077,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-22,13914.0703125,42893400,0.16316461573785263,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-23,13940.9296875,28738700,0.16013887049974254,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-27,13995.099609375,22975000,0.16127901122689595,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-28,13925.599609375,27583800,0.1583551533726373,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-29,14071.7197265625,30727400,0.16367845347749888,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2022-12-30,13923.58984375,24346600,0.1663396029200292,2.0634762,2.0852380952,116.1294,115.093,94.23325,3.1,0.021761895199999604
2023-01-02,14069.259765625,34978500,0.1693051333769831,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-03,14181.669921875,57907500,0.17187179961849702,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-04,14490.7802734375,76221600,0.1882375978398754,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-05,14436.3095703125,60947500,0.1868896203658228,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-06,14610.01953125,55433700,0.1896936643167436,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-09,14792.830078125,64976500,0.1936180324505884,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-10,14774.599609375,57438600,0.19276538594554118,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-11,14947.91015625,66367800,0.19472221338657203,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-12,15058.2998046875,65971500,0.1914591476564917,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-13,15086.51953125,66451100,0.19076700863945997,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-16,15134.0400390625,42102700,0.14252378606952298,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-17,15187.0703125,57914400,0.1373791301477752,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-18,15181.7998046875,58258000,0.13830377345986106,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
2023-01-19,14920.3603515625,64167400,0.15456371815059802,2.3448636,2.1927272727,123.0349,115.3309,96.06959,3.1,-0.15213632730000004
