data,giorno,allocazione_K,posizione_prec,turnover,operazione,posizione,rendimento_giorno,rendimento_buyhold,equity_agente,equity_buyhold,drawdown_agente
2021-04-29,182,1.0,1.0,0.0,MANTIENE,LONG,-0.0012069008283510652,-0.0012069523641229374,111843.8720703125,116633.46290588379,-0.020947356118411167
2021-04-30,183,1.0,1.0,0.0,MANTIENE,LONG,0.006643790587737675,0.006643857822280719,112586.93933486938,117408.35905075073,-0.014442735378090928
2021-05-03,184,1.0,1.0,0.0,MANTIENE,LONG,-0.02493944344403609,-0.02493946802529856,109779.08372879028,114480.25703430176,-0.03902198503998798
2021-05-04,185,1.0,1.0,0.0,MANTIENE,LONG,0.021155753373054864,0.02115574854477109,112101.54294967651,116902.1725654602,-0.01869177115856611
2021-05-05,186,1.0,1.0,0.0,MANTIENE,LONG,0.0017111242429757034,0.001711116085153952,112293.36261749268,117102.20575332642,-0.017012630858364082
2021-05-06,187,1.0,1.0,0.0,MANTIENE,LONG,0.013352229600259058,0.013352206933655797,113792.72937774658,118665.77863693237,-0.003887557811430384
2021-05-07,188,1.0,1.0,0.0,MANTIENE,LONG,4.934197086714498e-05,4.942534497542894e-05,113798.34413528442,118671.64373397827,-0.003838407660327584
2021-05-10,189,1.0,1.0,0.0,MANTIENE,LONG,-0.018224201995852285,-0.01822429338559839,111724.46012496948,116508.93688201904,-0.021992657739635685
2021-05-11,190,0.0,1.0,-1.0,VENDE,CASH,-0.0009999864491806454,0.0020152498424819143,111612.73717880249,116743.73149871826,-0.02297065182909522
2021-05-12,191,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0032646208471329707,111612.73717880249,117124.85551834106,-0.02297065182909522
2021-05-13,192,1.0,0.0,1.0,COMPRA,LONG,0.013273977584589147,0.014273987813920197,113094.28215026855,118796.69427871704,-0.01000158616198888
2021-05-14,193,1.0,1.0,0.0,MANTIENE,LONG,-0.0012985088282578827,-0.0012984942183390524,112947.42822647095,118642.43745803833,-0.011287107842318803
2021-05-17,194,0.0,1.0,-1.0,VENDE,CASH,-0.0010000298689659681,-0.0006521008045355936,112834.47742462158,118565.07062911987,-0.01227585026630825
2021-05-18,195,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.017744090841315563,112834.47742462158,116461.24124526978,-0.01227585026630825
2021-05-19,196,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01698473725870886,112834.47742462158,118439.3048286438,-0.01227585026630825
2021-05-20,197,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.004375360893547509,112834.47742462158,118957.51953125,-0.01227585026630825
2021-05-21,198,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0,112834.47742462158,118957.51953125,-0.01227585026630825
2021-05-24,199,1.0,0.0,1.0,COMPRA,LONG,0.000786562034018834,0.001786573242688494,112923.22874069214,119170.04585266113,-0.011498943950044246
2021-05-25,200,0.0,1.0,-1.0,VENDE,CASH,-0.0010000330423669546,-0.0009292058945804538,112810.30178070068,119059.31234359741,-0.01248747766850884
2021-05-26,201,1.0,0.0,1.0,COMPRA,LONG,-0.003847107335837485,-0.0028470819137557113,112376.30844116211,118720.34072875977,-0.0162865443374017
2021-05-27,202,0.0,1.0,-1.0,VENDE,CASH,-0.0010000203674457309,0.007350649423676137,112263.92984390259,119593.01233291626,-0.017270277828794683
2021-05-28,203,1.0,0.0,1.0,COMPRA,LONG,-0.007369246290449549,-0.006369198187952785,111436.62929534912,118831.30073547363,-0.024512255188419346
2021-05-31,204,1.0,1.0,0.0,MANTIENE,LONG,0.0094824743992874,0.009482467006383777,112493.32427978516,119958.11462402344,-0.015262217621424875
2021-06-01,205,1.0,1.0,0.0,MANTIENE,LONG,0.0022707273279087836,0.0022707361438387696,112748.76594543457,120230.50785064697,-0.01302614662815354
2021-06-02,206,1.0,1.0,0.0,MANTIENE,LONG,0.001920268571160344,0.00192015083584951,112965.2738571167,120461.36856079102,-0.01113089175696659
2021-06-03,207,1.0,1.0,0.0,MANTIENE,LONG,0.00385280450610348,0.0038529318858169237,113400.5069732666,120925.49800872803,-0.0073209724007813936
2021-06-04,208,1.0,1.0,0.0,MANTIENE,LONG,-0.0010036031740224827,-0.0010036508403123978,113286.69786453247,120804.13103103638,-0.008317228223665537
2021-06-07,209,1.0,1.0,0.0,MANTIENE,LONG,-0.00233153607472536,-0.002331507921275233,113022.5658416748,120522.47524261475,-0.010629372380745664
2021-06-08,210,1.0,1.0,0.0,MANTIENE,LONG,-0.003801595187015727,-0.0038016220913659193,112592.89979934692,120064.29433822632,-0.014390558996877766
2021-06-09,211,1.0,1.0,0.0,MANTIENE,LONG,-0.0006366346895285702,-0.0006366338708878594,112521.21925354004,119987.85734176636,-0.01501803215734727
2021-06-10,212,1.0,1.0,0.0,MANTIENE,LONG,0.007838148339160966,0.007838108529383714,113403.17726135254,120928.33518981934,-0.007297597381997896
2021-06-11,213,1.0,1.0,0.0,MANTIENE,LONG,-0.0012508215119014787,-0.001250862068625569,113261.33012771606,120777.07052230835,-0.00853929090210876
2021-06-14,214,1.0,1.0,0.0,MANTIENE,LONG,0.0035651852758573632,0.003565212112897287,113665.12775421143,121207.66639709473,-0.005004549780441788
2021-06-15,215,1.0,1.0,0.0,MANTIENE,LONG,-0.0012046244321662902,-0.001204606459161206,113528.2039642334,121061.65885925293,-0.006203145609670579
2021-06-16,216,1.0,1.0,0.0,MANTIENE,LONG,0.001088367685780689,0.0010883877602707592,113651.76439285278,121193.42088699341,-0.0051215292271217005
2021-06-17,217,1.0,1.0,0.0,MANTIENE,LONG,-0.017779477461297932,-0.017779476613300593,111631.09540939331,119038.66529464722,-0.022809948574958678
2021-06-18,218,0.0,1.0,-1.0,VENDE,CASH,-0.000999968497361503,0.01004657966948086,111519.46783065796,120234.59672927856,-0.023787107842318803
2021-06-21,219,1.0,0.0,1.0,COMPRA,LONG,0.001120692392065692,0.0021206604118635397,111644.446849823,120489.57347869873,-0.02269307348104119
2021-06-22,220,1.0,1.0,0.0,MANTIENE,LONG,-0.011507872315321799,-0.011507808438927625,110359.6568107605,119103.00254821777,-0.033939796804301
2021-06-23,221,1.0,1.0,0.0,MANTIENE,LONG,0.008594523938554977,0.008594562912292547,111308.14552307129,120126.64079666138,-0.0256369692618503
2021-06-24,222,1.0,1.0,0.0,MANTIENE,LONG,0.0012020729117625528,0.0012020498656686307,111441.94602966309,120271.03900909424,-0.024465713856377205
2021-06-25,223,1.0,1.0,0.0,MANTIENE,LONG,-0.0034463548309940917,-0.0034463051386520727,111057.87754058838,119856.54830932617,-0.027827751156228608
2021-06-28,224,1.0,1.0,0.0,MANTIENE,LONG,0.008769982643156427,0.00876998250300165,112031.85319900513,120907.68814086914,-0.019301817407710416
2021-06-29,225,1.0,1.0,0.0,MANTIENE,LONG,-0.010168534226694836,-0.010168526962657576,110892.653465271,119678.23505401611,-0.0292740804434575
2021-06-30,226,1.0,1.0,0.0,MANTIENE,LONG,0.004685375200890185,0.0046854683047825585,111412.22715377808,120238.98363113403,-0.02472586529310604
2021-07-01,227,1.0,1.0,0.0,MANTIENE,LONG,0.002965888378209325,0.0029659807480921785,111742.66338348389,120595.61014175415,-0.021833311071410684
2021-07-02,228,1.0,1.0,0.0,MANTIENE,LONG,0.0007591489935514506,0.0007590725179669189,111827.49271392822,120687.1509552002,-0.02109073681398494
2021-07-05,229,1.0,1.0,0.0,MANTIENE,LONG,-0.009614988961460513,-0.00961500091070977,110752.272605896,119526.74388885498,-0.030502938573789926
2021-07-06,230,1.0,1.0,0.0,MANTIENE,LONG,0.01169012808035319,0.011690069345333454,112046.98085784912,120924.0198135376,-0.01916939375219141
2021-07-07,231,1.0,1.0,0.0,MANTIENE,LONG,-0.017337359783010875,-0.0173373165709797,110104.38203811646,118827.52180099487,-0.03617440685889837
2021-07-08,232,1.0,1.0,0.0,MANTIENE,LONG,0.017333271980706444,0.017333309925035012,112012.85123825073,120887.19606399536,-0.01946815571101798
2021-07-09,233,1.0,1.0,0.0,MANTIENE,LONG,0.006538730751904032,0.006538764922092044,112745.27311325073,121677.64902114868,-0.013056721987544454
2021-07-12,234,1.0,1.0,0.0,MANTIENE,LONG,-5.5087045461865713e-05,-5.515789510812663e-05,112739.06230926514,121670.93753814697,-0.01311108977676857
2021-07-13,235,1.0,1.0,0.0,MANTIENE,LONG,-4.176695140800657e-05,-4.17381162470809e-05,112734.35354232788,121665.85922241211,-0.01315230911792697
2021-07-14,236,1.0,1.0,0.0,MANTIENE,LONG,-0.010090576738981505,-0.010090561775382367,111596.79889678955,120438.18235397339,-0.02311017147245922
2021-07-15,237,1.0,1.0,0.0,MANTIENE,LONG,-0.005716762140094533,-0.005716767558271996,110958.82654190063,119749.66526031494,-0.028694818259228958
2021-07-16,238,1.0,1.0,0.0,MANTIENE,LONG,-0.026196991136884673,-0.026196949229144284,108052.03914642334,116612.58935928345,-0.0541400914965021
2021-07-19,239,0.25,1.0,-0.75,VENDE,LONG,0.0006222375795752466,0.005489168919829979,108119.27318572998,117252.69556045532,-0.05355154191641761
2021-07-20,240,1.0,0.25,0.75,COMPRA,LONG,0.012803287252436846,0.013553250861718436,109503.55529785156,118841.85075759888,-0.04143389043794767
2021-07-21,241,1.0,1.0,0.0,MANTIENE,LONG,0.005967891394392133,0.0059679951514552965,110157.06062316895,119551.0983467102,-0.03571327200173643
2021-07-22,242,1.0,1.0,0.0,MANTIENE,LONG,0.009974521256310709,0.009974500115818019,111255.82456588745,120743.56079101562,-0.02609497353613945
2021-07-23,243,1.0,1.0,0.0,MANTIENE,LONG,-0.003210714023582417,-0.003210776028206519,110898.61392974854,120355.88026046753,-0.029221904062244335
2021-07-26,244,1.0,1.0,0.0,MANTIENE,LONG,-0.006392879601412438,-0.00639281201618469,110189.65244293213,119586.46774291992,-0.03542797154926285
2021-07-27,245,1.0,1.0,0.0,MANTIENE,LONG,0.0033011740945787515,0.0033010554605228393,110553.40766906738,119981.22930526733,-0.032243751356585915
2021-07-28,246,1.0,1.0,0.0,MANTIENE,LONG,0.004502748145007507,0.004502742490999578,111051.20182037354,120521.47388458252,-0.02788618870318735
2021-07-29,247,1.0,1.0,0.0,MANTIENE,LONG,-0.0061429959262101486,-0.00614298174276473,110369.01473999023,119781.11267089844,-0.03385787988579634
2021-07-30,248,1.0,1.0,0.0,MANTIENE,LONG,0.0015659252589856898,0.0015658887448686265,110541.84436798096,119968.67656707764,-0.03234497353613945
2021-08-02,249,1.0,1.0,0.0,MANTIENE,LONG,-0.0008767462942101956,-0.0008768145161690555,110444.92721557617,119863.48628997803,-0.03319336149466549
2021-08-03,250,1.0,1.0,0.0,MANTIENE,LONG,0.008810667309098852,0.008810648920852149,111418.02072525024,120919.5613861084,-0.024675149850566843
2021-08-04,251,1.0,1.0,0.0,MANTIENE,LONG,0.003348233510987786,0.003348164552793964,111791.07427597046,121324.41997528076,-0.02140953450319737
2021-08-05,252,1.0,1.0,0.0,MANTIENE,LONG,0.0010657180347237727,0.0010657896934687106,111910.21203994751,121453.7262916565,-0.020366632995508657
2021-08-06,253,1.0,1.0,0.0,MANTIENE,LONG,-0.0010177136935113351,-0.0010177383280803864,111796.3194847107,121330.11817932129,-0.021363619287729785
2021-08-09,254,1.0,1.0,0.0,MANTIENE,LONG,0.0016068192517610935,0.0016068135023425967,111975.95596313477,121525.07305145264,-0.019791127510727462
2021-08-10,255,1.0,1.0,0.0,MANTIENE,LONG,0.003511573874954932,0.0035115832808692016,112369.16780471802,121951.81846618652,-0.016349051642095068
2021-08-11,256,1.0,1.0,0.0,MANTIENE,LONG,0.007040264012817987,0.007040232413104031,113160.27641296387,122810.38761138916,-0.009423889269196734
2021-08-12,257,1.0,1.0,0.0,MANTIENE,LONG,0.002505432668827856,0.0025055129633020368,113443.79186630249,123118.09062957764,-0.0069420675204114
2021-08-13,258,1.0,1.0,0.0,MANTIENE,LONG,-0.003236428233288846,-0.0032364778337190536,113076.63917541504,122719.6216583252,-0.010156028250379845
2021-08-16,259,1.0,1.0,0.0,MANTIENE,LONG,-0.00023730817676892446,-0.00023740906280922403,113049.80516433716,122690.48690795898,-0.010390926318601506
2021-08-17,260,1.0,1.0,0.0,MANTIENE,LONG,0.002764753427207056,0.002764762305256907,113362.36000061035,123029.69694137573,-0.007654901240545639
2021-08-18,261,1.0,1.0,0.0,MANTIENE,LONG,-0.012536694791453251,-0.012536724312892877,111941.17069244385,121487.30754852295,-0.020095628871487487
2021-08-19,262,1.0,1.0,0.0,MANTIENE,LONG,0.0026786134551952667,0.0026786133068736895,112241.01781845093,121812.72506713867,-0.017470843838178086
2021-08-20,263,1.0,1.0,0.0,MANTIENE,LONG,0.002830876327962306,0.0028308759342956513,112558.75825881958,122157.56177902222,-0.014689425308466765
2021-08-23,264,1.0,1.0,0.0,MANTIENE,LONG,0.0033470262429606823,0.0033470217917486167,112935.49537658691,122566.42580032349,-0.011391564957507556
2021-08-24,265,1.0,1.0,0.0,MANTIENE,LONG,-0.002841018244583271,-0.002841090073672281,112614.64357376099,122218.2035446167,-0.014200219558212145
2021-08-25,266,1.0,1.0,0.0,MANTIENE,LONG,-0.004226827684842727,-0.004226812711084604,112138.64088058472,121701.61008834839,-0.01836702536189538
2021-08-26,267,1.0,1.0,0.0,MANTIENE,LONG,0.0036806075048758657,0.003680648317559987,112551.37920379639,122149.5509147644,-0.014754019668408662
2021-08-27,268,1.0,1.0,0.0,MANTIENE,LONG,0.0022432890387897864,0.0022432704083590327,112803.86447906494,122423.56538772583,-0.012543828160219057
2021-08-30,269,1.0,1.0,0.0,MANTIENE,LONG,-0.0032869144599084743,-0.0032868750032255534,112433.08782577515,122021.17443084717,-0.015789512129965103
2021-08-31,270,1.0,1.0,0.0,MANTIENE,LONG,-0.000681964860360984,-0.0006821105136266548,112356.41241073608,121937.94250488281,-0.01646070909789124
2021-09-01,271,1.0,1.0,0.0,MANTIENE,LONG,0.0010301174338118724,0.0010301209436482939,112472.15270996094,122063.55333328247,-0.015447548127494031
2021-09-02,272,1.0,1.0,0.0,MANTIENE,LONG,-0.003749185996425153,-0.0037492310365232484,112050.47369003296,121605.90887069702,-0.019138818392800495
2021-09-03,273,1.0,1.0,0.0,MANTIENE,LONG,0.009563300077929826,0.009563237798331015,113122.04599380493,122768.85509490967,-0.009758548578297964
2021-09-06,274,1.0,1.0,0.0,MANTIENE,LONG,-0.005588150524297508,-0.005588042178168329,112489.90297317505,122082.81755447388,-0.01529216686424123
2021-09-07,275,1.0,1.0,0.0,MANTIENE,LONG,-0.014694685024496223,-0.014694686061945461,110836.8992805481,120288.84887695312,-0.029762138313325432
2021-09-08,276,1.0,1.0,0.0,MANTIENE,LONG,0.0008243998256338703,0.0008244339263627776,110928.27320098877,120388.01908493042,-0.028962274389327636
2021-09-09,277,1.0,1.0,0.0,MANTIENE,LONG,-0.0008539184713118875,-0.0008539561668181594,110833.54949951172,120285.21299362183,-0.029791461439567228
2021-09-10,278,1.0,1.0,0.0,MANTIENE,LONG,0.005868742546296879,0.005868830867009844,111484.0030670166,120991.14656448364,-0.024097557310537126
2021-09-13,279,1.0,1.0,0.0,MANTIENE,LONG,0.0013737233152080197,0.0013737659088308707,111637.15124130249,121157.3600769043,-0.0227569373716461
2021-09-14,280,1.0,1.0,0.0,MANTIENE,LONG,-0.006804734707179683,-0.006804700309423484,110877.49004364014,120332.92055130005,-0.029406817157263787
2021-09-15,281,1.0,1.0,0.0,MANTIENE,LONG,0.002289304530077141,0.0022893215419421686,111131.32238388062,120608.40129852295,-0.027184833786920007
2021-09-16,282,1.0,1.0,0.0,MANTIENE,LONG,-0.010323446685397974,-0.010323437938293378,109984.06410217285,119363.30795288086,-0.03722763929006729
2021-09-17,283,0.0,1.0,-1.0,VENDE,CASH,-0.000999985692812566,-0.023118630729098033,109874.0816116333,116603.7917137146,-0.038190397876212576
2021-09-20,284,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01430546744930572,109874.0816116333,118271.86346054077,-0.038190397876212576
2021-09-21,285,1.0,0.0,1.0,COMPRA,LONG,0.009307787233590048,0.010307857902185358,110896.7661857605,119490.9930229187,-0.029238078740420417
2021-09-22,286,1.0,1.0,0.0,MANTIENE,LONG,0.008849586060813541,0.008849687303932097,111878.1566619873,120548.45094680786,-0.02064723757367305
2021-09-23,287,0.75,1.0,-0.25,VENDE,LONG,-0.005630035950909051,-0.007173415996717725,111248.27861785889,119683.7067604065,-0.026161028834755313
2021-09-24,288,1.0,0.75,0.25,COMPRA,LONG,0.002462553773597609,0.0027125050436775933,111522.23348617554,120008.34941864014,-0.023762898001435894
2021-09-27,289,0.75,1.0,-0.25,VENDE,LONG,-0.015916665481937597,-0.020888782490963043,109747.17140197754,117501.52111053467,-0.03930133738500326
2021-09-28,290,0.25,0.75,-0.5,VENDE,LONG,0.001413494730759357,0.007653746034947506,109902.29845046997,118400.84791183472,-0.03794339488754946
2021-09-29,291,0.0,0.25,-0.25,VENDE,CASH,-0.0002500197141358518,-0.006806157317077233,109874.82070922852,117594.99311447144,-0.03818392800494215
2021-09-30,292,0.25,0.0,0.25,COMPRA,LONG,-0.0019578021752924,-0.006831307517003005,109659.70754623413,116791.66555404663,-0.040066973602925215
2021-10-01,293,0.0,0.25,-0.25,VENDE,CASH,-0.0002500292697308337,-0.007910223283296935,109632.28940963745,115867.81740188599,-0.04030698495650577
2021-10-04,294,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01050382537644956,109632.28940963745,117084.87272262573,-0.04030698495650577
2021-10-05,295,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.014555288337941619,109632.28940963745,115380.66864013672,-0.04030698495650577
2021-10-06,296,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.018534984386545883,109632.28940963745,117519.24753189087,-0.04030698495650577
2021-10-07,297,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0029329811673070028,109632.28940963745,117174.56579208374,-0.04030698495650577
2021-10-08,298,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00045974719499786154,109632.28940963745,117120.69511413574,-0.04030698495650577
2021-10-11,299,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0034389518113149276,109632.28940963745,116717.92268753052,-0.04030698495650577
2021-10-12,300,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.006767739668097628,109632.28940963745,117507.83920288086,-0.04030698495650577
2021-10-13,301,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.013990077579273397,109632.28940963745,119151.78298950195,-0.04030698495650577
2021-10-14,302,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008060688476120959,109632.28940963745,120112.22839355469,-0.04030698495650577
2021-10-15,303,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.007242442840945551,109632.28940963745,119242.32244491577,-0.04030698495650577
2021-10-18,304,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0026727593783761883,109632.28940963745,119561.02848052979,-0.04030698495650577
2021-10-19,305,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0004569517182602123,109632.28940963745,119615.66209793091,-0.04030698495650577
2021-10-20,306,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0032442407078510094,109632.28940963745,119227.60009765625,-0.04030698495650577
2021-10-21,307,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00455140090482109,109632.28940963745,119770.25270462036,-0.04030698495650577
2021-10-22,308,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.003618970211874073,109632.28940963745,120203.697681427,-0.04030698495650577
2021-10-25,309,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.01011770117213251,109632.28940963745,121419.88277435303,-0.04030698495650577
2021-10-26,310,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0032524865400976877,109632.28940963745,121024.9662399292,-0.04030698495650577
2021-10-27,311,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0006035079701073309,109632.28940963745,120951.92670822144,-0.04030698495650577
2021-10-28,312,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0004817575239870475,109632.28940963745,120893.65720748901,-0.04030698495650577
2021-10-29,313,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.007490759316241213,109632.28940963745,121799.24249649048,-0.04030698495650577
2021-11-01,314,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.009373549329903641,109632.28940963745,122940.93370437622,-0.04030698495650577
2021-11-02,315,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00034655178549325427,109632.28940963745,122983.53910446167,-0.04030698495650577
2021-11-03,316,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.004365291805726423,109632.28940963745,123520.39813995361,-0.04030698495650577
2021-11-04,317,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0015415510398835153,109632.28940963745,123710.81113815308,-0.04030698495650577
2021-11-05,318,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0004883588377483372,109632.28940963745,123650.39587020874,-0.04030698495650577
2021-11-08,319,0.25,0.0,0.25,COMPRA,LONG,-0.0003442567994795809,-0.00037705300347157245,109594.54774856567,123603.77311706543,-0.040637365802347516
2021-11-09,320,0.0,0.25,-0.25,VENDE,CASH,-0.0002499603794307026,0.0017057209839366205,109567.1534538269,123814.60666656494,-0.04087716845040322
2021-11-10,321,0.25,0.0,0.25,COMPRA,LONG,-1.229442336925235e-05,0.0009509622366801196,109565.80638885498,123932.34968185425,-0.04088896031255739
2021-11-11,322,0.0,0.25,-0.25,VENDE,CASH,-0.0002500259491683421,0.0006814990748060801,109538.41209411621,124016.80946350098,-0.041128762960613095
2021-11-12,323,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0033906601030981864,109538.41209411621,124437.3083114624,-0.041128762960613095
2021-11-15,324,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.006144143664287727,109538.41209411621,125201.8690109253,-0.041128762960613095
2021-11-16,325,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00020128169020261488,109538.41209411621,125227.06985473633,-0.041128762960613095
2021-11-17,326,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.001809076377216945,109538.41209411621,125000.52452087402,-0.041128762960613095
2021-11-18,327,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0038073379971625965,109538.41209411621,124524.60527420044,-0.041128762960613095
2021-11-19,328,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0027400273849568224,109538.41209411621,124183.4044456482,-0.041128762960613095
2021-11-22,329,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.01108794549506742,109538.41209411621,122806.46562576294,-0.041128762960613095
2021-11-23,330,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0036776265165744393,109538.41209411621,122354.82931137085,-0.041128762960613095
2021-11-24,331,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.002493309782755304,109538.41209411621,122659.89780426025,-0.041128762960613095
2021-11-25,332,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.041521623393574236,109538.41209411621,117566.85972213745,-0.041128762960613095
2021-11-26,333,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0015613112784003125,109538.41209411621,117750.41818618774,-0.041128762960613095
2021-11-29,334,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.011827240587586774,109538.41209411621,116357.75566101074,-0.041128762960613095
2021-11-30,335,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.024671348525263648,109538.41209411621,119228.45840454102,-0.041128762960613095
2021-12-01,336,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.013543922137320363,109538.41209411621,117613.63744735718,-0.041128762960613095
2021-12-02,337,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006101571363167357,109538.41209411621,116896.00944519043,-0.041128762960613095
2021-12-03,338,0.25,0.0,0.25,COMPRA,LONG,0.003224160679996979,0.013896463656547953,109891.58153533936,118520.45059204102,-0.03803720802097073
2021-12-06,339,0.0,0.25,-0.25,VENDE,CASH,-0.0002499356177130263,0.028161729739124564,109864.11571502686,121858.19149017334,-0.03827763678560099
2021-12-07,340,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.008021360555637402,109864.11571502686,120880.72299957275,-0.03827763678560099
2021-12-08,341,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.003049049280044458,109864.11571502686,120512.15171813965,-0.03827763678560099
2021-12-09,342,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0010198538136992896,109864.11571502686,120389.2469406128,-0.03827763678560099
2021-12-10,343,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.00010179243808927652,109864.11571502686,120376.99222564697,-0.03827763678560099
2021-12-13,344,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.010764457829774199,109864.11571502686,119081.19916915894,-0.03827763678560099
2021-12-14,345,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.001474684548547378,109864.11571502686,119256.80637359619,-0.03827763678560099
2021-12-15,346,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.010341677807226057,109864.11571502686,120490.12184143066,-0.03827763678560099
2021-12-16,347,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.006696549592557721,109864.11571502686,119683.2537651062,-0.03827763678560099
2021-12-17,348,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.018801646533547323,109864.11571502686,117433.01153182983,-0.03827763678560099
2021-12-20,349,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.013633546662037643,109864.11571502686,119034.03997421265,-0.03827763678560099
2021-12-21,350,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.00945329729234956,109864.11571502686,120159.30414199829,-0.03827763678560099
2021-12-22,351,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.010442877575735698,109864.11571502686,121414.11304473877,-0.03827763678560099
2021-12-23,352,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0,109864.11571502686,121414.11304473877,-0.03827763678560099
2021-12-24,353,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.005010037355102526,109864.11571502686,122022.40228652954,-0.03827763678560099
2021-12-27,354,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008111679769628344,109864.11571502686,123012.20893859863,-0.03827763678560099
2021-12-28,355,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0069814823357119415,109864.11571502686,122153.4013748169,-0.03827763678560099
2021-12-29,356,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.002057095902496142,109864.11571502686,122404.68263626099,-0.03827763678560099
2021-12-30,357,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0,109864.11571502686,122404.68263626099,-0.03827763678560099
2021-12-31,358,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0085535236538119,109864.11571502686,123451.67398452759,-0.03827763678560099
2022-01-03,359,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.008231750917860436,109864.11571502686,124467.89741516113,-0.03827763678560099
2022-01-04,360,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.0073759300243920745,109864.11571502686,125385.96391677856,-0.03827763678560099
2022-01-05,361,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.013503151746359632,109864.11571502686,123692.85821914673,-0.03827763678560099
2022-01-06,362,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.0064970404609280274,109864.11571502686,122889.22071456909,-0.03827763678560099
2022-01-07,363,0.0,0.0,0.0,MANTIENE,CASH,0.0,-0.011253606785339931,109864.11571502686,121506.27374649048,-0.03827763678560099
2022-01-10,364,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.011005637866764229,109864.11571502686,122843.52779388428,-0.03827763678560099
2022-01-11,365,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.004297485982830196,109864.11571502686,123371.44613265991,-0.03827763678560099
2022-01-12,366,0.0,0.0,0.0,MANTIENE,CASH,0.0,0.001328515287298604,109864.11571502686,123535.34698486328,-0.03827763678560099
